Tamaño de la matriz,Número de iteraciones,Tiempos LU,Errores LU,Tiempos JMat,Errores JMat,Tiempos GSMat,Errores GSMat,Tiempos JSum,Errores JSum,Tiempos GSSum,Errores GSSum
10,50,1e-06,2.69692e-19,8e-06,24.6922,5e-06,1.72637e-05,5e-06,24.6922,6e-06,2.30094e-19
10,50,0,3.25543e-19,8e-06,21.6418,4e-06,1.15053e-05,5e-06,21.6418,6e-06,2.83309e-19
10,50,0,1.54855e-18,8e-06,27.8027,4e-06,2.3169e-05,5e-06,27.8027,6e-06,1.18768e-18
10,50,0,2.20336e-18,7e-06,27.8237,4e-06,6.78778e-06,5e-06,27.8237,6e-06,1.11098e-18
10,50,0,5.17841e-19,8e-06,12.3589,5e-06,1.12243e-05,5e-06,12.3589,6e-06,8.36313e-19
10,50,0,1.50231e-18,7e-06,0.00431683,4e-06,1.03584e-05,5e-06,0.00431683,6e-06,2.1135e-18
10,50,0,2.87173e-19,7e-06,9.26592,4e-06,8.13831e-06,5e-06,9.26592,6e-06,2.33166e-19
10,50,0,1.58234e-18,7e-06,12.3543,4e-06,7.31767e-06,5e-06,12.3543,6e-06,1.43016e-18
10,50,0,2.05713e-18,8e-06,18.5191,4e-06,8.13822e-06,5e-06,18.5191,6e-06,2.1684e-18
10,50,1e-06,4.54364e-19,7e-06,9.26738,4e-06,6.6918e-06,5e-06,9.26738,6e-06,5.60754e-19
10,50,0,2.04854e-18,8e-06,12.3565,4e-06,6.7921e-06,5e-06,12.3565,6e-06,1.86848e-18
10,50,0,6.25181e-19,8e-06,18.5469,4e-06,9.96624e-06,5e-06,18.5469,6e-06,9.16776e-19
10,50,0,2.85569e-19,8e-06,15.3918,4e-06,2.14963e-05,5e-06,15.3918,6e-06,3.75579e-19
10,50,1e-06,7.53233e-19,8e-06,3.08553,4e-06,4.46499e-06,5e-06,3.08553,6e-06,7.16235e-19
10,50,1e-06,9.93688e-19,7e-06,0.0045904,4e-06,6.13459e-06,5e-06,0.0045904,6e-06,1.37142e-18
10,50,1e-06,1.81745e-18,7e-06,3.08931,4e-06,5.42922e-06,5e-06,3.08931,6e-06,1.77822e-18
10,50,0,1.19877e-18,8e-06,0.00352863,3e-06,1.24269e-05,5e-06,0.00352863,6e-06,1.93037e-18
10,50,2e-06,0,7e-06,0,7e-06,0,0,0,7e-06,0
10,50,1e-06,1.98738e-18,8e-06,24.7319,4e-06,2.54256e-05,5e-06,24.7319,6e-06,1.74822e-18
10,50,0,1.13194e-18,7e-06,24.725,4e-06,1.63222e-05,5e-06,24.725,6e-06,1.66558e-18
10,50,0,0,7e-06,15.4249,4e-06,8.18309e-06,5e-06,15.4249,6e-06,1.3643e-31
10,50,0,2.57484e-18,7e-06,0.00580362,4e-06,5.89498e-06,5e-06,0.00580362,6e-06,2.1684e-18
10,50,0,4.60786e-19,8e-06,27.7844,4e-06,2.11022e-05,5e-06,27.7844,6e-06,4.6712e-19
10,50,1e-06,2.09675e-18,8e-06,27.7499,5e-06,1.09872e-05,5e-06,27.7499,6e-06,2.08268e-18
10,50,0,9.57541e-19,8e-06,21.5983,4e-06,5.90844e-06,5e-06,21.5983,6e-06,5.14282e-19
10,50,0,1.15252e-18,8e-06,27.8799,5e-06,3.07157e-05,6e-06,27.8799,8e-06,8.46789e-19
10,50,1e-06,1.15888e-18,1.2e-05,27.8506,7e-06,1.96962e-05,9e-06,27.8506,8e-06,7.83706e-19
10,50,1e-06,3.82844e-19,1.4e-05,0.000704386,8e-06,2.26874e-05,9e-06,0.000704386,8e-06,2.27283e-19
10,50,1e-06,1.26206e-18,8e-06,21.5942,4e-06,1.13586e-05,5e-06,21.5942,6e-06,1.05675e-18
10,50,1e-06,0,3e-06,0,3e-06,0,0,0,5e-06,0
10,50,0,2.01473e-19,8e-06,3.08525,4e-06,1.59378e-05,5e-06,3.08525,6e-06,2.01928e-19
10,50,1e-06,9.95165e-19,7e-06,18.5453,5e-06,1.41363e-05,5e-06,18.5453,6e-06,4.27711e-19
10,50,0,1.3969e-18,8e-06,0.00286163,4e-06,7.2642e-06,5e-06,0.00286163,6e-06,1.20732e-18
10,50,0,0,7e-06,6.14077,4e-06,2.22137e-05,5e-06,6.14077,6e-06,1.55027e-28
10,50,0,1.2338e-18,8e-06,9.24311,4e-06,9.28215e-06,5e-06,9.24311,6e-06,1.71427e-18
10,50,0,9.59075e-19,1.6e-05,12.3668,1e-05,2.17428e-05,1e-05,12.3668,8e-06,8.46789e-19
10,50,2e-06,5.17131e-19,1.6e-05,12.3501,8e-06,1.54668e-05,9e-06,12.3501,8e-06,1.95457e-19
10,50,3e-06,2.7793e-19,1.5e-05,18.5425,8e-06,2.27131e-05,1.1e-05,18.5425,9e-06,1.62948e-19
10,50,1e-06,5.08536e-19,1.8e-05,18.5428,1e-05,1.42215e-05,6e-06,18.5428,7e-06,3.67671e-19
10,50,1e-06,2.33544e-18,8e-06,15.4219,5e-06,1.69895e-05,5e-06,15.4219,7e-06,2.81057e-18
10,50,1e-06,2.20336e-18,8e-06,6.16808,4e-06,2.56198e-05,5e-06,6.16808,7e-06,1.54855e-18
10,50,1e-06,1.6263e-18,8e-06,9.27458,4e-06,1.60246e-05,5e-06,9.27458,7e-06,1.63711e-18
10,50,1e-06,5.88873e-19,8e-06,3.07304,4e-06,1.417e-05,5e-06,3.07304,7e-06,6.52776e-19
10,50,1e-06,8.18555e-19,8e-06,27.8117,4e-06,1.30331e-05,5e-06,27.8117,7e-06,7.39327e-19
10,50,1e-06,6.13317e-19,8e-06,15.4657,4e-06,1.3283e-05,5e-06,15.4657,7e-06,7.17132e-19
10,50,1e-06,5.50173e-19,8e-06,18.5751,4e-06,8.92931e-06,5e-06,18.5751,7e-06,4.54364e-19
10,50,2e-06,1.13194e-18,1.7e-05,3.08751,9e-06,1.92863e-05,1.1e-05,3.08751,9e-06,6.68347e-19
10,50,1e-06,5.3184e-19,1.6e-05,15.4622,9e-06,8.0055e-06,1.1e-05,15.4622,9e-06,5.91983e-19
10,50,1e-06,1.98738e-18,9e-06,9.26168,5e-06,2.14393e-05,5e-06,9.26168,7e-06,1.58234e-18
10,50,1e-06,3.45587e-18,8e-06,9.27152,4e-06,8.28739e-06,5e-06,9.27152,7e-06,3.4914e-18
10,50,1e-06,1.08454e-18,8e-06,6.18238,4e-06,4.01195e-06,5e-06,6.18238,7e-06,1.41881e-18
10,50,1e-06,1.56084e-18,8e-06,21.685,5e-06,2.33988e-05,6e-06,21.685,7e-06,1.51401e-18
10,50,1e-06,1.71855e-18,8e-06,27.8056,5e-06,1.19783e-05,5e-06,27.8056,7e-06,9.21572e-19
10,50,1e-06,1.07877e-18,8e-06,9.27488,4e-06,2.46046e-05,5e-06,9.27488,7e-06,8.94056e-19
10,50,1e-06,1.5495e-18,8e-06,18.5055,5e-06,8.26275e-06,5e-06,18.5055,7e-06,1.28856e-18
10,50,1e-06,1.61178e-18,8e-06,27.8,5e-06,7.15243e-06,6e-06,27.8,7e-06,2.26388e-18
10,50,1e-06,1.39407e-18,1.8e-05,21.5885,4e-06,5.45856e-06,5e-06,21.5885,7e-06,9.3306e-19
10,50,1e-06,4.30279e-19,8e-06,0.0015231,4e-06,1.72463e-05,6e-06,0.0015231,7e-06,2.96921e-19
10,50,1e-06,2.79379e-18,9e-06,24.7408,5e-06,1.28235e-05,5e-06,24.7408,7e-06,2.48422e-18
10,50,1e-06,1.23618e-18,1e-05,3.0905,4e-06,5.756e-06,6e-06,3.0905,7e-06,1.07331e-18
10,50,1e-06,2.01163e-18,8e-06,6.15723,5e-06,1.28229e-05,6e-06,6.15723,7e-06,2.07137e-18
10,50,1e-06,2.31776e-18,9e-06,3.08629,5e-06,1.28239e-05,6e-06,3.08629,7e-06,1.75242e-18
10,50,1e-06,3.10527e-19,9e-06,15.4905,6e-06,1.17738e-05,6e-06,15.4905,7e-06,2.99385e-19
10,50,1e-06,1.73472e-18,1e-05,12.3516,6e-06,9.86254e-06,6e-06,12.3516,7e-06,1.87789e-18
10,50,1e-06,0,1.1e-05,3.09568,5e-06,1.19487e-05,6e-06,3.09568,7e-06,5.03668e-35
10,50,1e-06,2.39385e-19,1e-05,18.521,6e-06,9.42799e-06,1.7e-05,18.521,7e-06,2.99385e-19
10,50,1e-06,3.51322e-19,9e-06,21.6568,5e-06,6.19562e-06,6e-06,21.6568,7e-06,6.06087e-19
10,50,1e-06,3.31879e-18,9e-06,24.6344,4e-06,2.25721e-05,6e-06,24.6344,7e-06,1.85586e-18
10,50,1e-06,1.00105e-18,9e-06,21.5903,6e-06,6.77168e-06,6e-06,21.5903,7e-06,8.62265e-19
10,50,1e-06,2.25151e-19,9e-06,18.5801,5e-06,8.77068e-06,6e-06,18.5801,7e-06,1.6543e-19
10,50,1e-06,0,9e-06,15.4757,5e-06,1.26278e-05,6e-06,15.4757,7e-06,9.38594e-32
10,50,1e-06,1.56741e-18,1e-05,9.25682,5e-06,5.97894e-06,6e-06,9.25682,7e-06,1.33669e-18
10,50,1e-06,8.25704e-19,1e-05,9.29286,5e-06,1.55915e-05,6e-06,9.29286,7e-06,1.24093e-18
10,50,1e-06,1.8818e-18,1e-05,18.5356,5e-06,1.47595e-05,5e-06,18.5356,7e-06,1.66293e-18
10,50,1e-06,2.05141e-18,9e-06,27.8306,5e-06,1.14281e-05,6e-06,27.8306,7e-06,2.11628e-18
10,50,1e-06,1.16772e-18,1e-05,21.6529,5e-06,2.36582e-05,6e-06,21.6529,8e-06,6.27527e-19
10,75,3e-06,6.98448e-19,2.8e-05,27.4168,1e-05,1.27921e-05,1.5e-05,27.4168,1.3e-05,4.56782e-19
10,75,1e-06,7.9117e-19,1.2e-05,9.18491,4e-06,1.19971e-05,8e-06,9.18491,9e-06,8.18555e-19
10,75,0,3.01829e-19,1e-05,27.5548,4e-06,7.55069e-06,8e-06,27.5548,9e-06,2.9193e-19
10,75,0,1.08961e-18,1e-05,0.00370419,4e-06,1.51318e-05,8e-06,0.00370419,9e-06,9.13565e-19
10,75,0,2.37537e-18,9e-06,12.1916,4e-06,1.28348e-05,8e-06,12.1916,9e-06,2.42435e-18
10,75,0,9.75782e-19,9e-06,6.12341,4e-06,8.31322e-06,8e-06,6.12341,9e-06,9.99585e-19
10,75,0,5.63368e-19,9e-06,24.4257,4e-06,1.48017e-05,8e-06,24.4257,9e-06,4.59988e-19
10,75,0,4.05671e-19,9e-06,18.3479,4e-06,5.82921e-06,8e-06,18.3479,9e-06,3.71646e-19
10,75,0,9.51384e-19,1e-05,3.0426,4e-06,6.60249e-06,8e-06,3.0426,9e-06,7.81829e-19
10,75,0,2.40732e-18,9e-06,15.2297,4e-06,2.01281e-05,8e-06,15.2297,9e-06,1.58234e-18
10,75,1e-06,0,9e-06,21.3993,4e-06,1.2429e-05,8e-06,21.3993,9e-06,1.76336e-47
10,75,0,1.37169e-18,9e-06,24.3784,4e-06,9.87425e-06,8e-06,24.3784,9e-06,1.84015e-18
10,75,0,1.41493e-19,1e-05,0.000723493,3e-06,1.81633e-05,8e-06,0.000723493,9e-06,2.13425e-19
10,75,0,0,9e-06,21.4232,4e-06,7.24842e-06,7e-06,21.4232,9e-06,3.46388e-50
10,75,0,6.20463e-19,9e-06,18.3113,4e-06,1.0347e-05,8e-06,18.3113,9e-06,5.6597e-19
10,75,0,1.75158e-18,9e-06,9.15676,4e-06,7.08807e-06,8e-06,9.15676,9e-06,1.33669e-18
10,75,0,2.18191e-18,9e-06,12.2092,4e-06,5.51217e-06,8e-06,12.2092,9e-06,2.05713e-18
10,75,0,7.83706e-19,1e-05,24.3158,4e-06,1.44227e-05,8e-06,24.3158,9e-06,7.39327e-19
10,75,0,2.39569e-18,9e-06,9.1352,4e-06,2.80391e-05,8e-06,9.1352,9e-06,2.3611e-18
10,75,0,2.23514e-19,9e-06,15.3515,4e-06,1.98427e-05,8e-06,15.3515,9e-06,2.01473e-19
10,75,0,3.60609e-19,9e-06,27.4074,4e-06,2.54311e-05,8e-06,27.4074,9e-06,3.20711e-19
10,75,0,2.85569e-19,9e-06,6.11326,4e-06,1.31784e-05,8e-06,6.11326,9e-06,2.36296e-19
10,75,0,3.96513e-19,9e-06,3.05066,4e-06,1.34842e-05,8e-06,3.05066,9e-06,3.38542e-19
10,75,0,0,9e-06,12.1944,4e-06,1.73254e-05,8e-06,12.1944,9e-06,2.28939e-45
10,75,0,1.61178e-18,9e-06,9.16832,4e-06,9.24251e-06,8e-06,9.16832,9e-06,1.6263e-18
10,75,0,9.57541e-19,9e-06,27.4751,4e-06,9.09528e-06,8e-06,27.4751,9e-06,7.58942e-19
10,75,0,7.61358e-19,9e-06,9.17969,4e-06,1.60053e-05,8e-06,9.17969,9e-06,9.25152e-19
10,75,0,1.69358e-18,9e-06,15.3127,4e-06,9.19376e-06,8e-06,15.3127,9e-06,1.17274e-18
10,75,0,1.50622e-18,9e-06,24.4752,4e-06,1.0394e-05,8e-06,24.4752,9e-06,1.39268e-18
10,75,0,8.62265e-19,9e-06,27.4775,4e-06,9.03246e-06,8e-06,27.4775,9e-06,1.00837e-18
10,75,0,3.20711e-19,1e-05,21.3674,4e-06,2.78899e-05,8e-06,21.3674,9e-06,3.8428e-19
10,75,0,4.78771e-19,9e-06,0.00129077,3e-06,1.16967e-05,8e-06,0.00129077,9e-06,5.14282e-19
10,75,0,0,9e-06,3.0649,4e-06,1.13249e-05,8e-06,3.0649,9e-06,7.66128e-52
10,75,0,2.23617e-19,9e-06,24.3844,4e-06,1.45456e-05,8e-06,24.3844,9e-06,2.86933e-19
10,75,0,1.7914e-18,9e-06,24.4394,4e-06,9.41238e-06,8e-06,24.4394,9e-06,1.90277e-18
10,75,0,5.52837e-19,1e-05,15.2739,4e-06,1.21925e-05,8e-06,15.2739,9e-06,5.73706e-19
10,75,0,8.53702e-19,9e-06,3.04265,4e-06,2.0336e-05,7e-06,3.04265,9e-06,7.64728e-19
10,75,0,1.43836e-18,9e-06,9.15488,4e-06,9.22974e-06,8e-06,9.15488,9e-06,1.89037e-18
10,75,0,1.31005e-18,9e-06,6.10681,4e-06,1.76463e-05,7e-06,6.10681,9e-06,1.15761e-18
10,75,0,5.20539e-19,1e-05,27.4871,4e-06,1.51206e-05,8e-06,27.4871,9e-06,3.64976e-19
10,75,0,5.28375e-19,9e-06,21.453,4e-06,6.5136e-06,7e-06,21.453,9e-06,3.38542e-19
10,75,0,9.15172e-19,9e-06,18.3469,4e-06,8.40802e-06,8e-06,18.3469,9e-06,9.96641e-19
10,75,0,2.29994e-19,9e-06,15.2616,4e-06,1.47196e-05,7e-06,15.2616,9e-06,4.30279e-19
10,75,0,2.8428e-19,9e-06,24.4327,4e-06,5.91997e-06,8e-06,24.4327,9e-06,3.50274e-19
10,75,0,0,9e-06,6.13136,4e-06,2.5408e-05,8e-06,6.13136,9e-06,2.43022e-42
10,75,0,1.61724e-18,9e-06,24.4691,4e-06,1.2455e-05,8e-06,24.4691,9e-06,2.06924e-18
10,75,0,5.14282e-19,9e-06,21.4521,4e-06,4.7893e-06,8e-06,21.4521,9e-06,5.6856e-19
10,75,0,1.85269e-18,9e-06,3.04985,4e-06,1.16163e-05,7e-06,3.04985,9e-06,1.72112e-18
10,75,0,1.57862e-18,1e-05,27.5258,4e-06,2.96331e-05,8e-06,27.5258,9e-06,1.55234e-18
10,75,0,2.43403e-18,9e-06,12.1913,4e-06,1.62393e-05,7e-06,12.1913,9e-06,2.41707e-18
10,75,0,1.37142e-18,9e-06,9.19188,4e-06,6.94643e-06,8e-06,9.19188,9e-06,1.59345e-18
10,75,0,9.87755e-19,9e-06,6.08668,4e-06,6.23689e-06,7e-06,6.08668,9e-06,6.32193e-19
10,75,0,1.6735e-18,9e-06,27.5212,4e-06,6.11905e-06,8e-06,27.5212,9e-06,2.66016e-18
10,75,0,1.85586e-18,9e-06,24.4708,4e-06,1.78689e-05,7e-06,24.4708,9e-06,1.18768e-18
10,75,0,2.31586e-19,9e-06,18.3742,4e-06,6.77945e-06,8e-06,18.3742,9e-06,2.65574e-19
10,75,0,1.49938e-18,9e-06,27.3592,4e-06,2.03516e-05,8e-06,27.3592,9e-06,1.39795e-18
10,75,0,0,9e-06,24.3741,4e-06,1.39707e-06,8e-06,24.3741,9e-06,2.59135e-64
10,75,0,2.88131e-19,1e-05,3.06163,4e-06,1.3897e-05,7e-06,3.06163,9e-06,4.14628e-19
10,75,0,7.66647e-19,9e-06,24.4298,4e-06,8.55785e-06,8e-06,24.4298,9e-06,9.51384e-19
10,75,0,1.83115e-18,9e-06,27.3782,4e-06,7.02239e-06,8e-06,27.3782,9e-06,1.91278e-18
10,75,0,2.76843e-18,1.4e-05,9.14401,7e-06,1.99112e-05,1.3e-05,9.14401,1.1e-05,3.02024e-18
10,75,1e-06,0,1.7e-05,24.3947,7e-06,1.74781e-05,1.3e-05,24.3947,1.1e-05,3.19274e-47
10,75,1e-06,2.15754e-18,1.6e-05,12.2009,7e-06,1.1284e-05,1.3e-05,12.2009,1.2e-05,1.58234e-18
10,75,1e-06,1.16268e-18,1.7e-05,12.2482,8e-06,9.69438e-06,1.4e-05,12.2482,1.2e-05,1.16268e-18
10,75,2e-06,1.90893e-18,1.7e-05,24.4693,7e-06,7.19182e-06,1.3e-05,24.4693,1.2e-05,1.77822e-18
10,75,1e-06,9.95165e-19,1.9e-05,21.3902,8e-06,1.09984e-05,1.4e-05,21.3902,1.4e-05,1.48361e-18
10,75,1e-06,1.80955e-18,1.9e-05,21.4039,5e-06,4.99371e-06,8e-06,21.4039,9e-06,1.51109e-18
10,75,0,1.85432e-18,2.3e-05,27.3843,6e-06,3.47723e-05,1.2e-05,27.3843,1.1e-05,1.04101e-18
10,75,1e-06,1.30555e-18,1.5e-05,24.4091,7e-06,1.2006e-05,1.3e-05,24.4091,1.1e-05,1.40946e-18
10,75,1e-06,2.5473e-18,1.5e-05,12.2344,8e-06,1.00441e-05,8e-06,12.2344,9e-06,2.68217e-18
10,75,0,1.57116e-18,1e-05,6.09113,4e-06,1.23909e-05,8e-06,6.09113,9e-06,1.56741e-18
10,75,1e-06,0,1e-05,27.4582,4e-06,2.20815e-05,7e-06,27.4582,9e-06,1.00935e-38
10,75,0,1.21217e-18,9e-06,6.12131,4e-06,1.6701e-05,8e-06,6.12131,9e-06,1.32344e-18
10,75,0,8.22137e-19,1e-05,15.2503,5e-06,1.00578e-05,7e-06,15.2503,1.1e-05,7.00549e-19
10,75,2e-06,8.22137e-19,1.6e-05,0.00197913,7e-06,9.57219e-06,1.3e-05,0.00197913,1.2e-05,6.1809e-19
10,75,1e-06,1.75158e-18,1.5e-05,6.12294,7e-06,6.20452e-06,1.3e-05,6.12294,1.1e-05,1.76495e-18
10,75,1e-06,4.47849e-19,1.6e-05,9.14666,7e-06,1.5437e-05,1.3e-05,9.14666,1.1e-05,4.97583e-19
10,75,1e-06,6.13317e-19,1.7e-05,18.2689,8e-06,4.27774e-06,1.4e-05,18.2689,1.1e-05,1.19262e-18
10,75,2e-06,2.05713e-18,1.7e-05,24.4883,7e-06,1.4874e-05,1.3e-05,24.4883,1.2e-05,2.26648e-18
10,75,2e-06,3.05534e-19,1.6e-05,18.3445,7e-06,2.50539e-05,1.4e-05,18.3445,1.1e-05,2.95992e-19
10,75,2e-06,2.90113e-18,1.5e-05,6.1202,5e-06,6.35131e-06,8e-06,6.1202,9e-06,2.87058e-18
10,75,0,1.78153e-18,1.3e-05,0.00348833,5e-06,7.99726e-06,8e-06,0.00348833,9e-06,1.41363e-18
10,75,0,3.75579e-19,9e-06,0.00128756,4e-06,1.96305e-05,8e-06,0.00128756,9e-06,3.80438e-19
10,75,1e-06,0,9e-06,27.5555,4e-06,8.84912e-06,8e-06,27.5555,9e-06,3.13673e-41
10,75,0,2.40915e-19,1e-05,3.04788,4e-06,8.11741e-06,8e-06,3.04788,9e-06,3.24129e-19
10,75,0,8.5241e-19,9e-06,15.2141,5e-06,7.7734e-06,8e-06,15.2141,1e-05,7.60875e-19
10,75,0,3.49224e-19,1e-05,27.4678,5e-06,4.54664e-06,1.2e-05,27.4678,1.3e-05,2.67298e-19
10,75,2e-06,1.58234e-18,1.8e-05,15.294,7e-06,1.71322e-05,1.5e-05,15.294,1.3e-05,1.28285e-18
10,75,1e-06,2.06426e-19,1.2e-05,0.000711241,7e-06,7.31319e-06,1.5e-05,0.000711241,1.3e-05,1.67087e-19
10,75,2e-06,0,1e-05,0,6e-06,0,0,0,1e-05,0
10,75,1e-06,2.29482e-18,1.7e-05,12.2048,9e-06,1.92478e-05,1.5e-05,12.2048,1.1e-05,2.24301e-18
10,75,2e-06,7.08889e-19,1.6e-05,9.13065,3.6e-05,9.89019e-06,1.3e-05,9.13065,1.1e-05,7.07333e-19
10,75,1e-06,0,1.7e-05,9.17407,7e-06,9.33834e-06,1.3e-05,9.17407,1.2e-05,9.13899e-53
10,75,1e-06,4.76463e-19,2e-05,18.329,7e-06,4.75906e-06,1.4e-05,18.329,1.3e-05,6.25769e-19
10,75,1e-06,2.10793e-18,2.2e-05,18.2668,1e-05,1.24132e-05,1.5e-05,18.2668,1.3e-05,2.34799e-18
10,75,1e-06,2.86443e-18,1.6e-05,18.2595,7e-06,5.05495e-06,1.4e-05,18.2595,1.3e-05,2.23251e-18
10,75,1e-06,8.9498e-19,1.7e-05,12.1636,7e-06,1.16394e-05,1.4e-05,12.1636,1.3e-05,8.06633e-19
10,75,1e-06,0,2.2e-05,24.3381,9e-06,6.51189e-06,1.6e-05,24.3381,1.4e-05,4.10163e-45
10,75,2e-06,1.95156e-18,1.9e-05,0.00685107,7e-06,5.15429e-06,1.4e-05,0.00685107,1.3e-05,2.48185e-18
10,75,1e-06,2.21864e-19,2.1e-05,15.3302,9e-06,6.99018e-06,1.5e-05,15.3302,1.2e-05,2.09955e-19
10,100,5e-06,1.50231e-18,3.8e-05,21.1904,1.4e-05,5.07935e-06,2e-05,21.1904,1.6e-05,1.6407e-18
10,100,1e-06,0,2.4e-05,21.218,1e-05,7.13651e-06,1.8e-05,21.218,1.5e-05,3.67189e-59
10,100,2e-06,1.29198e-18,2.3e-05,18.0927,1e-05,1.47558e-05,1.9e-05,18.0927,1.7e-05,1.19385e-18
10,100,1e-06,1.66205e-18,2.4e-05,15.1354,9e-06,1.12871e-05,1.9e-05,15.1354,1.7e-05,1.55234e-18
10,100,2e-06,1.74149e-18,2.4e-05,3.02169,8e-06,1.68833e-05,2e-05,3.02169,1.5e-05,1.34108e-18
10,100,1e-06,2.2246e-18,2.1e-05,27.2875,8e-06,7.6752e-06,1.9e-05,27.2875,1.6e-05,2.18191e-18
10,100,1e-06,7.39327e-19,2.5e-05,18.1206,1e-05,1.13213e-05,1.9e-05,18.1206,1.8e-05,7.31334e-19
10,100,2e-06,2.48791e-19,2.5e-05,27.1546,8e-06,6.01011e-06,1.8e-05,27.1546,1.6e-05,2.89403e-19
10,100,2e-06,1.15761e-18,2.3e-05,0.00538982,8e-06,1.66229e-05,1.8e-05,0.00538982,1.6e-05,1.85269e-18
10,100,1e-06,1.93037e-18,2.3e-05,0.00564522,8e-06,7.19745e-06,1.8e-05,0.00564522,1.6e-05,1.91815e-18
10,100,1e-06,1.7774e-19,2.3e-05,24.1471,9e-06,9.39397e-06,1.8e-05,24.1471,1.6e-05,2.08198e-19
10,100,1e-06,3.55479e-19,2.4e-05,27.1265,9e-06,9.18093e-06,2.1e-05,27.1265,1.5e-05,3.38542e-19
10,100,1e-06,1.74149e-18,2.2e-05,27.2701,7e-06,2.17257e-05,2e-05,27.2701,1.6e-05,1.27365e-18
10,100,1e-06,1.95457e-19,2.2e-05,15.1301,8e-06,1.03903e-05,1.8e-05,15.1301,1.5e-05,2.78075e-19
10,100,1e-06,0,2.1e-05,3.01844,9e-06,5.57934e-06,1.9e-05,3.01844,1.7e-05,3.04951e-66
10,100,1e-06,2.12459e-18,2.6e-05,9.07019,1.1e-05,1.24268e-05,2.3e-05,9.07019,1.8e-05,1.87789e-18
10,100,1e-06,2.40488e-18,2.2e-05,0.00660424,6e-06,9.77314e-06,1.8e-05,0.00660424,1.7e-05,2.43403e-18
10,100,1e-06,1.65496e-18,1.3e-05,6.04164,4e-06,2.02958e-05,1e-05,6.04164,1.2e-05,9.99585e-19
10,100,1e-06,1.94855e-18,1.2e-05,21.1451,4e-06,4.20559e-06,1e-05,21.1451,1.2e-05,2.4682e-18
10,100,1e-06,0,3e-06,0,3e-06,0,0,0,1e-05,0
10,100,0,1.25622e-18,1.2e-05,3.02386,5e-06,9.8417e-06,1e-05,3.02386,1.2e-05,1.32455e-18
10,100,1e-06,2.23251e-18,1.2e-05,15.168,4e-06,1.30842e-05,1e-05,15.168,1.2e-05,1.65496e-18
10,100,0,4.76463e-19,1.2e-05,21.1199,4e-06,3.39053e-06,3.5e-05,21.1199,1.6e-05,5.40744e-19
10,100,1e-06,3.08188e-18,1.2e-05,9.01966,5e-06,8.31321e-06,1e-05,9.01966,1.2e-05,2.33544e-18
10,100,2e-06,2.48422e-18,1.7e-05,3.02085,6e-06,9.64336e-06,1.1e-05,3.02085,1.3e-05,1.35417e-18
10,100,1e-06,2.20203e-19,1.2e-05,3.02801,4e-06,1.59131e-05,1e-05,3.02801,1.2e-05,2.45821e-19
10,100,1e-06,1.18397e-18,1.2e-05,3.00772,4e-06,4.60961e-06,1e-05,3.00772,1.2e-05,1.37677e-18
10,100,1e-06,1.11757e-18,1.2e-05,18.0743,4e-06,1.22987e-05,1e-05,18.0743,1.2e-05,1.59713e-18
10,100,1e-06,1.90893e-18,1.2e-05,18.1441,5e-06,1.62092e-05,1e-05,18.1441,1.2e-05,1.3757e-18
10,100,1e-06,8.41567e-19,1.3e-05,15.1266,5e-06,1.07093e-05,1e-05,15.1266,1.2e-05,7.37337e-19
10,100,1e-06,6.64489e-19,1.2e-05,27.0036,4e-06,1.353e-05,1e-05,27.0036,1.3e-05,6.66145e-19
10,100,1e-06,1.13712e-18,1.2e-05,21.1528,4e-06,9.08637e-06,1e-05,21.1528,1.3e-05,1.18768e-18
10,100,1e-06,2.01382e-18,1.2e-05,3.01515,4e-06,1.81352e-05,1e-05,3.01515,1.2e-05,1.3757e-18
10,100,1e-06,2.00577e-18,1.3e-05,0.00344256,4e-06,1.21514e-05,1.1e-05,0.00344256,1.2e-05,1.59345e-18
10,100,0,2.13563e-18,1.2e-05,6.02256,4e-06,4.63093e-06,1e-05,6.02256,1.2e-05,1.7914e-18
10,100,1e-06,1.14356e-18,1.2e-05,15.0719,4e-06,9.53372e-06,1e-05,15.0719,1.2e-05,9.13565e-19
10,100,1e-06,0,1.2e-05,27.2609,4e-06,7.96263e-06,1e-05,27.2609,1.2e-05,4.55956e-61
10,100,0,1.31564e-18,3.6e-05,27.2732,8e-06,1.412e-05,2.6e-05,27.2732,1.5e-05,1.50622e-18
10,100,0,0,1.3e-05,9.05858,4e-06,8.63478e-06,1.1e-05,9.05858,1.4e-05,1.13673e-67
10,100,1e-06,5.83861e-19,2.3e-05,18.2137,9e-06,1.78095e-05,1.8e-05,18.2137,1.7e-05,5.52837e-19
10,100,1e-06,2.30505e-18,4.2e-05,3.01452,9e-06,1.26336e-05,2.1e-05,3.01452,1.9e-05,2.29738e-18
10,100,1e-06,1.32787e-19,1.5e-05,18.1153,5e-06,1.02527e-05,1.1e-05,18.1153,1.4e-05,1.78256e-19
10,100,1e-06,5.76898e-19,1.3e-05,6.03831,5e-06,1.16165e-05,1.1e-05,6.03831,1.4e-05,7.53111e-19
10,100,1e-06,2.09955e-19,1.4e-05,12.0697,4e-06,7.59804e-06,1.1e-05,12.0697,1.4e-05,2.01016e-19
10,100,1e-06,3.64661e-19,1.3e-05,6.03775,6e-06,4.38523e-06,1.2e-05,6.03775,1.4e-05,3.98361e-19
